ctxkey,pattern,histlen,pc,bw,bctx
6083,108536845,13,140440759754428,2,140440756969795
14651,303307802,26,18446744071580370182,2,18446744071580369875
1234,241378313,9,140440760022242,2,140440760023176
2335,391882762,10,140440760022078,2,140440756968977
9457,281236494,14,140440759322806,2,140440759047423
12898,390542358,22,140440404148987,64,140440404171145
4914,508127241,9,140440765872627,2,140440758766934
11124,247128080,16,18446744071579358327,2,18446744071579359504
4537,52085770,10,18446744071585974750,2,18446744071582315023
2335,439901197,13,140440760022428,2,140440756968977
11628,136944652,12,18446744071586840072,2,18446744071579360130
8938,184768540,28,140440400640129,64,140440399932883
2335,58175505,17,140440760022428,2,140440756968977
4778,310512650,10,140440277707064,64,140440277706327
2388,106484755,19,94170131476460,2,94170131213908
5879,303151114,10,140440270418279,2,140440270435125
11815,209818636,12,18446744071580406841,2,18446744071580407245
12844,33849372,28,140440759052784,64,140440758323543
5879,454192134,6,140440270492646,2,140440270435125
5879,97042442,10,140440399229279,2,140440270435125
3157,402330642,18,140440759366701,2,140440759366683
5879,283679746,2,140440270418292,2,140440270435125
5879,53597208,24,140440399209215,2,140440270435125
15879,482210840,24,140440759749053,64,140440759663488
9828,285777952,32,18446744071589331066,64,18446744071579421227
9828,526659616,32,18446744071589331066,64,18446744071579421227
9547,109832204,12,140440271411209,64,140440403188843
2388,56478744,24,94170131476460,2,94170131213908
3826,161163273,9,18446744071580274221,2,18446744071589333584
11049,233092120,24,140440759315516,2,140440759137035
9828,429587466,10,18446744071580294540,2,18446744071582326212
9828,434684937,9,18446744071580295931,2,18446744071582326212
801,491475979,11,140440400689758,2,140440288869527
13521,6347782,6,140440287066059,2,140440287067647
801,288443408,16,140440400689520,2,140440288869527
801,35245080,24,140440400689520,2,140440288869527
6863,446026770,18,140440400640378,2,140440401778577
11049,139694092,12,140440759315510,2,140440759137035
12844,299459603,19,140440759156921,2,140440759149218
11049,142643215,15,140440759315516,2,140440759137035
11049,273939474,18,140440759315510,2,140440759137035
11426,221271050,10,140440401815510,2,140440761240624
3826,345612298,10,18446744071580274237,2,18446744071589333584
11426,455615502,14,140440399850674,2,140440761240624
7681,382349328,16,140440759638186,2,140440766000923
12692,282640394,10,18446744071586033753,64,18446744071586034998
15623,66984974,14,140440399229404,2,140440399549693
216,441090074,26,140440759287878,2,140440759287916
11532,185646104,24,18446744071580176819,2,18446744071580175898
11532,206995484,28,18446744071580176819,2,18446744071580175898
642,25887780,36,140440270671322,64,140440402120609
14896,51663889,17,140440765919813,2,140440758671842
8325,248849421,13,140440759307579,2,140440759290533
6811,395915284,20,140440759015555,2,140440758562947
927,276499470,14,18446744071580979586,2,18446744071579334267
927,177898505,9,18446744071580979553,2,18446744071579334267
927,218257418,10,18446744071580979586,2,18446744071579334267
101,44643337,9,140440270447625,2,140440270399185
927,285325318,6,18446744071580980972,2,18446744071579334267
927,219780102,6,18446744071580979562,2,18446744071579334267
2312,132788230,6,140440758997188,2,140440758997222
2032,487593994,10,18446744071582478625,2,18446744071580182888
14896,24650771,19,140440765919803,2,140440758671842
8757,102398985,9,140440404592772,2,140440402741195
2312,30062601,9,140440758997192,2,140440758997222
11465,176166944,32,18446744071580307052,64,18446744071580253792
11532,497269770,10,18446744071580176828,2,18446744071580175898
6287,521372681,9,18446744071586006344,64,18446744071586004477
6287,414705696,32,18446744071586006344,64,18446744071586004477
11793,90262537,9,18446744071580820064,2,18446744071579148785
6287,407669796,36,18446744071586006344,64,18446744071586004477
6287,232800288,32,18446744071586006344,64,18446744071586004477
6287,302943258,26,18446744071586006344,64,18446744071586004477
216,234987536,16,140440759317191,2,140440759287916
216,509441038,14,140440759313553,2,140440759287916
1633,238633986,2,18446744071586904148,64,18446744071579360426
9467,6402062,14,140440759315516,2,140440759137035
7838,138490892,12,140440759282571,2,140440759336650
6128,458836998,6,140440773195152,2,140440773397798
14896,317881362,18,140440765919803,2,140440758671842
14405,198827029,21,18446744071580229882,64,18446744071586905468
14896,118033422,14,140440765919813,2,140440758671842
1604,11578387,19,140440759290362,2,140440759282200
13323,330363916,12,140440764727167,2,140440760390365
10439,309085220,36,140440399850862,64,140440400488868
9208,86004752,16,18446744071580229943,64,18446744071580230585
10315,211519503,15,140440400640061,2,140440402527909
13323,164341773,13,140440760393571,2,140440760390365
13891,318927892,20,18446744071586904729,2,18446744071579167571
3990,306186264,24,18446744071580407110,2,18446744071580406788
6102,162276384,32,140440402453547,64,140440290327459
6102,533387277,13,140440402453577,64,140440290327459
3990,269554706,18,18446744071580407110,2,18446744071580406788
3691,312113162,10,18446744071586840072,2,18446744071579372735
7216,328606734,14,140440759279004,2,140440759022608
15879,339982352,16,140440759749053,64,140440759663488
4012,390363157,21,18446744071586878865,64,18446744071582314916
4012,485934093,13,18446744071586878970,64,18446744071582314916
15009,17114133,21,18446744071585143676,2,18446744071586060017
16019,267355158,22,140440759332455,2,140440759296569
15431,436819979,11,140440765597439,2,140440773549095
1821,236909585,17,140440759710935,2,140440759049435
4850,177860614,6,140440404468351,2,140440277426812
9828,451426336,32,18446744071589331066,64,18446744071579421227
4850,269447182,14,140440404468658,2,140440277426812
7594,469292046,14,140440773397855,2,140440773194942
11426,179031053,13,140440401942781,2,140440761240624
4507,491319306,10,140440270671978,64,140440761195654
11049,400728085,21,140440759315510,2,140440759137035
3338,112481298,18,140440401737948,64,140440402157955
9828,21084186,26,18446744071589331066,64,18446744071579421227
4507,323521545,9,140440270671984,64,140440761195654
16019,171445266,18,140440759332455,2,140440759296569
15431,194869270,22,140440765864849,2,140440773549095
15842,531573788,28,18446744071579368393,2,18446744071579380002
10794,77934609,17,140440764511274,2,140440762377836
10794,274264085,21,140440764511274,2,140440762377836
15842,212987923,19,18446744071579368393,2,18446744071579380002
15842,341847068,28,18446744071579368393,2,18446744071579380002
15842,156506134,22,18446744071579368393,2,18446744071579380002
9139,360939530,10,140440401904195,2,140440401846109
10973,349110287,15,140440773397855,2,140440773194835
10459,109605890,2,140440399555650,64,140440403421135
15431,150208536,24,140440765864849,2,140440773549095
15431,478823430,6,140440759278766,2,140440773549095
15009,141281286,6,18446744071585143676,2,18446744071586060017
15009,263748630,22,18446744071585143676,2,18446744071586060017
16019,251774991,15,140440759332455,2,140440759296569
5619,242140184,24,18446744071580467016,64,18446744071580467536
16019,518992911,15,140440759332455,2,140440759296569
5574,307774484,20,140440767167252,2,140440762074036
15842,514159634,18,18446744071579368393,2,18446744071579380002
5574,15246358,22,140440767167252,2,140440762074036
11049,456587278,14,140440759315510,2,140440759137035
10794,57524237,13,140440402159553,64,140440402159526
10944,95594506,10,140440759325252,2,140440759324218
13321,452803603,19,140440759304054,2,140440759281753
6089,473989130,10,140440402139377,2,140440404407591
4191,341120018,18,18446744071579506220,2,18446744071579497139
7216,240138249,9,140440759322791,2,140440759022608
10944,17326091,11,140440759452391,2,140440758864448
10944,42181646,14,140440759452391,2,140440758864448
4191,250848282,26,18446744071579506220,2,18446744071579497139
15879,530966550,22,140440759749024,64,140440759663488
15879,258092041,9,140440759749024,64,140440759663488
6918,53583887,15,140440759058701,2,140440759079982
13321,123383836,28,140440759304054,2,140440759281753
15879,195180565,21,140440759749053,64,140440759663488
3266,378787853,13,140440759191577,64,140440759192375
10944,448762895,15,140440759452104,2,140440758864448
6089,123435017,9,140440402139352,2,140440404407591
7216,45019150,14,140440759279004,2,140440759022608
7216,335257613,13,140440759322791,2,140440759022608
7216,285772810,10,140440759322791,2,140440759022608
10123,420866061,13,18446744071586853727,2,18446744071580818809
3588,520858643,19,18446744071579505092,64,18446744071579221445
3157,150811665,17,140440759366892,2,140440759366683
13321,404959234,2,140440759004661,64,140440758840202
15879,265469976,24,140440759749053,64,140440759663488
7216,26236939,11,140440759322736,2,140440759022608
10944,193591309,13,140440759452114,2,140440758864448
4040,96697358,14,140440270671690,64,140440402982813
9828,307748890,26,18446744071589331066,64,18446744071579421227
10794,366147601,17,140440764511274,2,140440762377836
11810,504181778,18,140440759716152,2,140440756842544
11810,480990222,14,18446744071580465549,2,18446744071580457746
11810,340082701,13,140440759716331,2,140440756842544
13321,452614166,22,140440759304054,2,140440759281753
11426,69736458,10,140440399850674,2,140440761240624
2369,347757570,2,18446744071579365859,64,18446744071579359949
2369,14184463,15,18446744071579365875,64,18446744071579359949
4040,47806474,10,140440270671984,64,140440402982813
4433,355501062,6,140440760018928,2,140440762123557
10944,157326346,10,140440759452400,2,140440758864448
109,88842261,21,140440401822743,2,140440271599347
109,113152032,32,140440401822743,2,140440271599347
11426,61934598,6,140440403384038,2,140440761240624
2369,456286214,6,18446744071579365859,64,18446744071579359949
109,208987172,36,140440401822743,2,140440271599347
10944,169894923,11,140440759452104,2,140440758864448
15879,351760408,24,140440759749053,64,140440759663488
15879,345678858,10,140440759749024,64,140440759663488
13626,305394694,6,140440759307947,2,140440759290400
13804,456796186,26,18446744071581013572,2,18446744071581014088
5089,37601298,18,140440759332819,2,140440759333215
5089,382142480,16,140440759333162,2,140440759333215
5633,529251334,6,140440402468619,2,140440289844667
5089,379645963,11,140440759332972,2,140440759333215
1822,109637645,13,140440759322736,2,140440758876890
5633,30904334,14,140440402468667,2,140440289844667
12276,50578454,22,140440759190958,2,140440759190996
2021,265275424,32,140440399932479,64,140440404383309
2021,377132045,13,140440400140575,2,140440270663969
2896,253747215,15,140440765916675,2,140440762074036
