ctxkey,pattern,histlen,pc,bw,bctx
13787,384558086,6,18446744071586905498,2,18446744071579357427
7502,137389066,10,140116308217631,2,140116297400160
1085,115019785,9,18446744071579401640,2,18446744071579421103
3353,323627027,19,18446744071579365379,64,18446744071579365360
15587,367214601,9,18446744071580505978,2,18446744071580505955
14263,104893446,6,18446744071585216586,2,18446744071585240181
9014,477731846,6,18446744071585117987,2,18446744071585118198
4159,399650844,28,140116302070053,2,140116302070409
5393,1604618,10,140116300817130,2,140116300817079
15921,74002442,10,140115930891876,2,140115932696599
10906,256031754,10,18446744071578954346,2,18446744071578953984
3764,416473094,6,140115929271552,2,140115929362142
4470,62520326,6,18446744071585352927,64,18446744071585962518
4159,349953056,32,140116302070133,2,140116302070409
740,427908106,10,18446744071585451082,64,18446744071589333600
15870,320541702,6,140115929646431,2,140115929646200
4030,299853837,13,140116307472190,2,140116306596162
5648,97203210,10,18446744071586029632,2,18446744071586033616
4470,74560518,6,18446744071585352877,64,18446744071585962518
3014,440994826,10,18446744071585948354,64,18446744071589333600
5208,293171210,10,140115930560321,2,140115800344494
12493,95613958,6,18446744071585238497,2,18446744071585240305
6774,521411598,14,140116307120299,2,140116306626806
2921,490937359,15,140115932574452,2,140115928761719
10584,153275412,20,140115932510029,2,140115800344494
8421,4252692,20,140116307472190,64,140116300823367
2129,524042261,21,140115929495788,2,140115931482103
2216,92014612,20,140115932563281,2,140115800344494
10288,471008258,2,140115933980609,2,140115932420486
9711,435237899,11,140116305250252,2,140116305250153
9981,191891477,21,140116302080585,64,140116302081031
